13,16,0,-0.0025537,0.20837,-0.0093968,0.28973,-16.97,-5.9782,-14.355,-1.6869,0.3,0.325,0.7645
13,28,0,-0.0017959,0.20821,-0.00039749,0.29026,-12.346,-0.25233,-14.355,-1.6869,0.281,0.333,0.909
13,53,0,0.00039031,0.21688,0.0047688,0.29007,1.3243,3.0306,-14.355,-1.6869,0.357,0.313,0.66858
13,75,0,-0.0040471,0.20881,0.0011834,0.29022,-24.665,0.75151,-14.355,-1.6869,0.295,0.333,0.92491
13,120,0,-0.0025358,0.20668,-0.0047482,0.29012,-20.796,-3.0158,-14.355,-1.6869,0.358,0.305,0.67598
13,129,0,-0.0032772,0.20651,-0.0081186,0.28964,-26.712,-5.175,-14.355,-1.6869,0.314,0.264,0.72338
13,167,0,-0.0040842,0.20671,-0.0094241,0.28956,-31.321,-6.0067,-14.355,-1.6869,0.31,0.311,0.71404
13,187,0,-0.0014795,0.21956,0.0026672,0.29016,-4.3258,1.6945,-14.355,-1.6869,0.326,0.301,0.69489
13,195,0,-0.0024433,0.20665,-0.0080419,0.28977,-20.176,-5.1192,-14.355,-1.6869,0.322,0.326,0.71655
13,236,0,0.0016633,0.20754,0.0050439,0.29016,12.437,3.202,-14.355,-1.6869,0.309,0.371,0.81344
14,1,0,0.0011831,0.20968,0.041617,0.27995,-23.034,-2.5023,-6.0875,0.2781,0.325,0.315,0.77048
14,34,0,0.011792,0.21538,0.050296,0.27532,7.4853,3.7325,-6.0875,0.2781,0.27,0.305,0.87219
14,64,0,0.0038053,0.20771,0.042481,0.27937,-3.7404,-1.8441,-6.0875,0.2781,0.317,0.317,0.79168
14,96,0,0.0039194,0.20837,0.047995,0.27631,-4.9041,2.1676,-6.0875,0.2781,0.365,0.315,0.67534
14,119,0,0.0081424,0.21793,0.040811,0.28037,-5.5757,-3.0796,-6.0875,0.2781,0.285,0.345,0.88887
14,127,0,0.0046204,0.2056,0.046795,0.27696,9.5392,1.3018,-6.0875,0.2781,0.362,0.278,0.66787
14,158,0,0.0097648,0.21926,0.041361,0.28018,-3.1172,-2.7133,-6.0875,0.2781,0.298,0.32,0.86566
14,171,0,-0.0010369,0.20856,0.038223,0.28172,-36.904,-4.9335,-6.0875,0.2781,0.296,0.309,0.75301
14,216,0,0.0025213,0.20583,0.049988,0.2749,-6.6243,3.7173,-6.0875,0.2781,0.289,0.305,0.81707
14,233,0,0.0044744,0.20616,0.054224,0.27213,6.0005,6.9346,-6.0875,0.2781,0.262,0.312,0.88906
15,9,0,0.018808,0.2105,0.079647,0.24239,0.81857,1.9761,-1.4718,0.61154,0.287,0.263,0.90756
15,48,0,0.0043995,0.20461,0.07724,0.24629,-16.352,-0.93492,-1.4718,0.61154,0.385,0.307,0.62283
15,54,0,-0.021095,0.1893,NaN,NaN,-3.1015,NaN,-1.4718,0.61154,0.199,0.727,0.95838
15,94,0,0.0037665,0.20531,0.080098,0.24107,-24.665,2.8554,-1.4718,0.61154,0.38,0.297,0.68974
15,103,0,0.0070766,0.20445,0.080473,0.24072,-2.1643,3.1598,-1.4718,0.61154,0.367,0.301,0.64553
15,141,0,0.0048425,0.20387,0.077871,0.2453,-8.6162,-0.1882,-1.4718,0.61154,0.302,0.337,0.78571
15,164,0,0.0063556,0.19992,0.078362,0.24432,30.689,0.50843,-1.4718,0.61154,0.41,0.302,0.6666
15,180,0,0.012797,0.21016,0.080158,0.24123,-8.4497,2.7783,-1.4718,0.61154,0.39,0.279,0.59776
15,194,0,0.0067348,0.20177,0.074547,0.25044,15.263,-4.0821,-1.4718,0.61154,0.029,0.706,0.72284
15,222,0,0.0060073,0.20321,0.077741,0.24592,1.8607,-0.56903,-1.4718,0.61154,0.32,0.416,0.70049
16,19,0,0.0057446,0.19772,0.090044,0.19552,21.669,2.8458,9.7071,0.71847,0.342,0.278,0.65903
16,40,0,0.011493,0.19798,0.090078,0.20056,9.9697,-0.3551,9.7071,0.71847,0.321,0.301,0.83523
16,50,0,0.0068035,0.19898,0.090103,0.19738,8.5148,1.6627,9.7071,0.71847,0.374,0.264,0.68776
16,89,0,0.011074,0.20065,0.090262,0.20296,-3.3475,-1.876,9.7071,0.71847,0.325,0.318,0.79529
16,115,0,0.0065878,0.19745,0.090072,0.19857,21.15,0.91128,9.7071,0.71847,0.404,0.271,0.64836
