3,1,-0.0001436,0.20555,9.812
3,1,-0.0001436,0.20555,9.812
3,1,0.0001221,0.2043,9.814
3,1,0.0001221,0.2043,9.814
3,1,9.6343e-05,0.20482,9.816
3,1,9.6343e-05,0.20482,9.816
3,1,2.5928e-05,0.20539,9.818
3,1,2.5928e-05,0.20539,9.818
3,1,-2.9764e-05,0.20617,9.82
3,1,-2.9764e-05,0.20617,9.82
3,1,-0.00015681,0.20617,9.822
3,1,-0.00015681,0.20617,9.822
3,1,-0.00016865,0.20519,9.824
3,1,-0.00016865,0.20519,9.824
3,1,-0.00019943,0.20524,9.826
3,1,-0.00019943,0.20524,9.826
3,1,-0.00044681,0.20569,9.828
3,1,-0.00044681,0.20569,9.828
3,1,-0.0007603,0.20577,9.83
3,1,-0.0007603,0.20577,9.83
3,1,-0.00079261,0.20577,9.832
3,1,-0.00079261,0.20577,9.832
3,1,-0.00070272,0.20536,9.834
3,1,-0.00070272,0.20536,9.834
3,1,-0.00064482,0.205,9.836
3,1,-0.00064482,0.205,9.836
3,1,-0.00061473,0.205,9.838
3,1,-0.00061473,0.205,9.838
3,1,-0.00033415,0.20499,9.84
3,1,-0.00033415,0.20499,9.84
3,1,-0.00038711,0.20499,9.842
3,1,-0.00038711,0.20499,9.842
3,1,-0.00041938,0.205,9.844
3,1,-0.00041938,0.205,9.844
3,1,-0.00044707,0.20537,9.846
3,1,-0.00044707,0.20537,9.846
3,1,-0.00044467,0.20574,9.848
3,1,-0.00044467,0.20574,9.848
3,1,-0.00079021,0.20574,9.85
3,1,-0.00079021,0.20574,9.85
3,1,-0.00079021,0.20574,9.852
3,1,-0.00079021,0.20574,9.852
3,1,-0.00023639,0.20811,9.854
3,1,-0.00023639,0.20811,9.854
3,1,-0.00023639,0.20811,9.856
3,1,-0.00023639,0.20811,9.856
3,1,2.1697e-05,0.20578,9.858
3,1,2.1697e-05,0.20578,9.858
3,1,5.2904e-05,0.20578,9.86
3,1,5.2904e-05,0.20578,9.86
3,1,0.00032897,0.2046,9.862
3,1,0.00032897,0.2046,9.862
3,1,0.00034837,0.2046,9.864
3,1,0.00034837,0.2046,9.864
3,1,0.0005594,0.20505,9.866
3,1,0.0005594,0.20505,9.866
3,1,0.0005852,0.20553,9.868
3,1,0.0005852,0.20553,9.868
3,1,0.00060456,0.20553,9.87
3,1,0.00060456,0.20553,9.87
3,1,0.00037563,0.20562,9.872
3,1,0.00037563,0.20562,9.872
3,1,0.0003765,0.2057,9.874
3,1,0.0003765,0.2057,9.874
3,1,0.00082836,0.20529,9.876
3,1,0.00082836,0.20529,9.876
3,1,0.00084346,0.20493,9.878
3,1,0.00084346,0.20493,9.878
3,1,0.00062575,0.20493,9.88
3,1,0.00062575,0.20493,9.88
3,1,0.00059227,0.20578,9.882
3,1,0.00059227,0.20578,9.882
3,1,0.00056114,0.20578,9.884
3,1,0.00056114,0.20578,9.884
3,1,0.00055533,0.20526,9.886
3,1,0.00055533,0.20526,9.886
3,1,0.00056712,0.20526,9.888
3,1,0.00056712,0.20526,9.888
3,1,0.00047317,0.20689,9.89
3,1,0.00047317,0.20689,9.89
3,1,0.00047209,0.20689,9.892
3,1,0.00047209,0.20689,9.892
3,1,0.00059744,0.20587,9.894
3,1,0.00059744,0.20587,9.894
3,1,0.00060655,0.20563,9.896
3,1,0.00060655,0.20563,9.896
3,1,0.00050999,0.20535,9.898
3,1,0.00050999,0.20535,9.898
3,1,0.00036798,0.20543,9.9
3,1,0.00036798,0.20543,9.9
3,1,0.00030567,0.20543,9.902
3,1,0.00030567,0.20543,9.902
3,1,0.00033769,0.20552,9.904
3,1,0.00033769,0.20552,9.904
3,1,0.00034943,0.20553,9.906
3,1,0.00034943,0.20553,9.906
3,1,0.00053155,0.20509,9.908
3,1,0.00053155,0.20509,9.908
3,1,0.00065541,0.20222,9.91
3,1,0.00065541,0.20222,9.91
3,1,0.00063707,0.2023,9.912
3,1,0.00063707,0.2023,9.912
3,1,0.00063862,0.20234,9.914
3,1,0.00063862,0.20234,9.914
3,1,0.0014139,0.2023,9.916
3,1,0.0014139,0.2023,9.916
3,1,0.0014617,0.20113,9.918
3,1,0.0014617,0.20113,9.918
3,1,0.00035524,0.20117,9.92
3,1,0.00035524,0.20117,9.92
3,1,0.00032237,0.2021,9.922
3,1,0.00032237,0.2021,9.922
3,1,0.00042502,0.20298,9.924
3,1,0.00042502,0.20298,9.924
3,1,0.00033847,0.20371,9.926
3,1,0.00033847,0.20371,9.926
3,1,0.00028008,0.20428,9.928
3,1,0.00028008,0.20428,9.928
3,1,0.00028008,0.20428,9.93
3,1,0.00028008,0.20428,9.93
3,1,0.0013713,0.20161,9.932
3,1,0.0013713,0.20161,9.932
3,1,0.0013713,0.20161,9.934
3,1,0.0013713,0.20161,9.934
3,1,0.0010719,0.20529,9.936
3,1,0.0010719,0.20529,9.936
3,1,0.0010708,0.20529,9.938
3,1,0.0010708,0.20529,9.938
3,1,0.001345,0.20278,9.94
3,1,0.001345,0.20278,9.94
3,1,0.0013259,0.20278,9.942
3,1,0.0013259,0.20278,9.942
3,1,0.00041544,0.20302,9.944
3,1,0.00041544,0.20302,9.944
3,1,0.00070937,0.20322,9.946
3,1,0.00070937,0.20322,9.946
3,1,0.0010334,0.20322,9.948
3,1,0.0010334,0.20322,9.948
3,1,0.0010811,0.20362,9.95
3,1,0.0010811,0.20362,9.95
3,1,0.0010551,0.20406,9.952
3,1,0.0010551,0.20406,9.952
3,1,0.00017694,0.20573,9.954
3,1,0.00017694,0.20573,9.954
3,1,0.00015737,0.20573,9.956
3,1,0.00015737,0.20573,9.956
3,1,0.00087681,0.20292,9.958
3,1,0.00087681,0.20292,9.958
3,1,0.00087681,0.20292,9.96
3,1,0.00087681,0.20292,9.96
3,1,0.00088,0.2032,9.962
3,1,0.00088,0.2032,9.962
3,1,0.0006963,0.20349,9.964
3,1,0.0006963,0.20349,9.964
3,1,0.00050979,0.20544,9.966
3,1,0.00050979,0.20544,9.966
3,1,0.00050979,0.20544,9.968
3,1,0.00050979,0.20544,9.968
3,1,0.0011404,0.20576,9.97
3,1,0.0011404,0.20576,9.97
3,1,0.0011281,0.20572,9.972
3,1,0.0011281,0.20572,9.972
3,1,0.0011643,0.20502,9.974
3,1,0.0011643,0.20502,9.974
3,1,0.0011647,0.20506,9.976
3,1,0.0011647,0.20506,9.976
3,1,0.0011591,0.20364,9.978
3,1,0.0011591,0.20364,9.978
3,1,0.0010696,0.20409,9.98
3,1,0.0010696,0.20409,9.98
3,1,0.0010431,0.20449,9.982
3,1,0.0010431,0.20449,9.982
3,1,0.0010687,0.20401,9.984
3,1,0.0010687,0.20401,9.984
3,1,0.0010687,0.20401,9.986
3,1,0.0010687,0.20401,9.986
3,1,0.0011265,0.20352,9.988
3,1,0.0011265,0.20352,9.988
3,1,0.0011265,0.20352,9.99
3,1,0.0011265,0.20352,9.99
3,1,0.00108,0.2049,9.992
3,1,0.00108,0.2049,9.992
3,1,0.0010677,0.20485,9.994
3,1,0.0010677,0.20485,9.994
3,1,0.001009,0.20518,9.996
3,1,0.001009,0.20518,9.996
3,1,0.001009,0.20518,9.998
3,1,0.001009,0.20518,9.998
3,1,0.0010579,0.204,10
3,1,0.0010579,0.204,10
3,1,0.0010565,0.20388,10.002
3,1,0.0010565,0.20388,10.002
3,1,0.0017534,0.20201,10.004
3,1,0.0017534,0.20201,10.004
3,1,0.0014431,0.20205,10.006
3,1,0.0014431,0.20205,10.006
3,1,0.0010438,0.20436,10.008
3,1,0.0010438,0.20436,10.008
3,1,0.00092088,0.20452,10.01
3,1,0.00092088,0.20452,10.01
3,1,0.00080832,0.20457,10.012
3,1,0.00080832,0.20457,10.012
3,1,0.00087074,0.20456,10.014
3,1,0.00087074,0.20456,10.014
3,1,0.00099546,0.20351,10.016
3,1,0.00099546,0.20351,10.016
3,1,0.001583,0.20294,10.018
3,1,0.001583,0.20294,10.018
3,1,0.0015949,0.20294,10.02
3,1,0.0015949,0.20294,10.02
3,1,0.00049034,0.20485,10.022
3,1,0.00049034,0.20485,10.022
3,1,0.00050207,0.20485,10.024
3,1,0.00050207,0.20485,10.024
3,1,0.0013671,0.20383,10.026
3,1,0.0013671,0.20383,10.026
3,1,0.0013478,0.20383,10.028
3,1,0.0013478,0.20383,10.028
3,1,0.00095672,0.20513,10.03
3,1,0.00095672,0.20513,10.03
3,1,0.0013329,0.20513,10.032
3,1,0.0013329,0.20513,10.032
3,1,0.0017463,0.20464,10.034
3,1,0.0017463,0.20464,10.034
3,1,0.0017463,0.20464,10.036
3,1,0.0017463,0.20464,10.036
3,1,0.0017131,0.20448,10.038
3,1,0.0017131,0.20448,10.038
3,1,0.0016819,0.20448,10.04
3,1,0.0016819,0.20448,10.04
3,1,0.0014621,0.20448,10.042
3,1,0.0014621,0.20448,10.042
3,1,0.0014851,0.20379,10.044
3,1,0.0014851,0.20379,10.044
3,1,0.0014851,0.20379,10.046
3,1,0.0019028,0.20378,10.048
3,1,0.0019028,0.20378,10.048
3,1,0.0019028,0.20378,10.048
3,1,0.0018976,0.20346,10.05
3,1,0.0018976,0.20346,10.05
3,1,0.0012753,0.2035,10.052
3,1,0.0012753,0.2035,10.052
3,1,0.0012032,0.20538,10.054
3,1,0.0012657,0.20538,10.056
3,1,0.0012657,0.20538,10.056
3,1,0.0012657,0.20538,10.056
3,1,0.0012345,0.20538,10.058
3,1,0.00076055,0.20506,10.06
3,1,0.00076055,0.20506,10.06
3,1,0.0007887,0.20477,10.062
3,1,0.0007887,0.20477,10.062
3,1,0.0013013,0.20473,10.064
3,1,0.0013013,0.20473,10.064
3,1,0.0013013,0.20473,10.064
3,1,0.0013013,0.20473,10.066
3,1,0.0012701,0.20473,10.068
3,1,0.0012701,0.20473,10.068
3,1,0.0011945,0.20632,10.07
3,1,0.0011945,0.20632,10.07
3,1,0.0011945,0.20632,10.072
3,1,0.0011945,0.20632,10.072
3,1,0.0015559,0.20501,10.074
3,1,0.0015559,0.20501,10.074
3,1,0.0015505,0.20456,10.076
3,1,0.0015505,0.20456,10.076
3,1,0.0015505,0.20456,10.078
3,1,0.0015505,0.20456,10.078
3,1,0.0014348,0.20526,10.08
3,1,0.0014348,0.20526,10.08
3,1,0.0014348,0.20526,10.08
3,1,0.0013722,0.20526,10.082
3,1,0.0014723,0.20314,10.084
3,1,0.0014723,0.20314,10.084
3,1,0.0015965,0.2031,10.086
3,1,0.0015965,0.2031,10.086
3,1,0.0015761,0.20399,10.088
3,1,0.0015761,0.20399,10.088
3,1,0.0015477,0.20424,10.09
3,1,0.0015477,0.20424,10.09
