1,1,0,-0.00033394,0.18201,0.027614,0.28576,-1.0633,17.847,6.1902,10.032,0.267,0.716,1.5912
1,2,0,0.0022418,0.21274,0.018211,0.2883,9.9806,11.653,6.1902,10.032,0.156,0.278,1.908
1,3,0,0.0035619,0.2185,0.021239,0.28834,10.901,13.518,6.1902,10.032,0.148,0.327,2.0903
1,4,0,-2.5216e-05,0.21862,0.015446,0.28884,-0.077595,9.8635,6.1902,10.032,0.145,0.387,1.959
1,5,0,0.0019329,0.21933,0.015827,0.28947,5.7101,10.032,6.1902,10.032,0.154,0.302,1.8072
1,6,0,0.0033167,0.21734,0.022992,0.2879,10.828,14.659,6.1902,10.032,0.167,0.399,1.8294
1,7,0,0.00056044,0.21449,0.014722,0.28915,2.2149,9.3772,6.1902,10.032,0.165,0.226,1.7431
1,8,0,-0.00056339,0.21376,0.0097019,0.29101,-2.3445,6.0849,6.1902,10.032,0.158,0.322,1.9193
1,9,0,-0.0013508,0.22063,0.007624,0.29005,-3.7465,4.8392,6.1902,10.032,0.168,0.415,1.7277
1,10,0,0.0047535,0.21893,0.018579,0.28914,14.095,11.774,6.1902,10.032,0.154,0.354,1.9226
1,100,0,0.0011566,0.21697,0.017239,0.28904,3.8993,10.957,6.1902,10.032,0.164,0.244,1.7628
1,11,0,0.0027967,0.22136,0.010331,0.29004,7.4596,6.5455,6.1902,10.032,0.194,0.038,1.6366
1,12,0,-0.0012362,0.2167,0.0051442,0.29041,-4.2344,3.2566,6.1902,10.032,0.167,0.272,1.9167
1,13,0,0.00010241,0.21629,0.0054736,0.29027,0.36011,3.4701,6.1902,10.032,0.155,0.252,1.9417
1,14,0,-0.00011464,0.21813,0.01415,0.28893,-0.36223,9.0409,6.1902,10.032,0.162,0.077,1.8243
1,15,0,-0.00069609,0.21699,0.0093304,0.28995,-2.3455,5.922,6.1902,10.032,0.147,0.286,1.9655
1,16,0,0.0006471,0.21662,0.012138,0.29007,2.2292,7.675,6.1902,10.032,0.141,0.254,2.1779
1,17,0,0.00018496,0.21767,0.013392,0.29026,0.59962,8.4396,6.1902,10.032,0.147,0.271,2.0535
1,18,0,-0.0017194,0.21443,0.014746,0.28976,-6.7948,9.3294,6.1902,10.032,0.151,0.241,1.9801
1,19,0,0.0031679,0.22275,0.012385,0.29092,7.9291,7.7571,6.1902,10.032,0.158,0.325,1.9781
1,20,0,0.0035287,0.22102,0.020026,0.28846,9.5301,12.755,6.1902,10.032,0.147,0.366,2.0538
1,21,0,-0.0011531,0.21491,0.013376,0.29075,-4.4211,8.3847,6.1902,10.032,0.145,0.398,2.1299
1,22,0,0.00089467,0.22056,0.012311,0.28944,2.4913,7.8373,6.1902,10.032,0.15,0.225,2.1222
1,23,0,0.0028918,0.22151,0.013621,0.28946,7.6574,8.657,6.1902,10.032,0.167,0.101,1.9143
1,24,0,-0.0012537,0.21753,0.0092037,0.29009,-4.0918,5.833,6.1902,10.032,0.15,0.28,2.041
1,25,0,0.0038883,0.22006,0.020212,0.28885,10.972,12.816,6.1902,10.032,0.156,0.31,1.9485
1,26,0,0.0021545,0.21661,0.012617,0.28991,7.3915,7.9882,6.1902,10.032,0.137,0.238,2.1661
1,27,0,0.0035431,0.21922,0.014589,0.28907,10.443,9.3016,6.1902,10.032,0.15,0.306,1.9865
1,28,0,0.00035605,0.21889,0.0087659,0.29049,1.08,5.5329,6.1902,10.032,0.152,0.272,1.9536
1,29,0,0.0038696,0.22001,0.017852,0.28911,10.946,11.328,6.1902,10.032,0.166,0.11,1.7881
1,30,0,0.0011997,0.22008,0.011744,0.28973,3.4186,7.4563,6.1902,10.032,0.147,0.242,2.0421
1,31,0,0.0025912,0.21941,0.015559,0.28953,7.6025,9.8585,6.1902,10.032,0.155,0.263,1.9023
1,32,0,0.0019212,0.21361,0.014767,0.2889,8.0354,9.431,6.1902,10.032,0.149,0.214,2.0594
1,33,0,0.0037006,0.22055,0.016646,0.28881,10.21,10.616,6.1902,10.032,0.159,0.251,2.0648
1,34,0,-0.00088352,0.21037,0.012808,0.28952,-4.8698,8.1424,6.1902,10.032,0.159,0.32,1.9142
1,35,0,-0.001045,0.21474,0.011149,0.29066,-4.0548,7.0111,6.1902,10.032,0.168,0.196,1.8217
1,36,0,0.0042688,0.2172,0.021597,0.28786,13.937,13.809,6.1902,10.032,0.158,0.167,1.9104
1,37,0,0.0011384,0.21998,0.013265,0.28914,3.261,8.4649,6.1902,10.032,0.174,0.156,1.9528
1,38,0,-0.00081632,0.21676,0.0088556,0.28974,-2.788,5.6355,6.1902,10.032,0.156,0.236,1.9632
1,39,0,0.005444,0.21926,0.020527,0.28857,15.786,13.048,6.1902,10.032,0.163,0.154,1.9093
