18,13,-0.0032811,0.19773
18,13,-0.0032862,0.19772
18,13,-0.0032915,0.19772
18,13,-0.0032969,0.19772
18,13,-0.0033026,0.19772
18,13,-0.0033083,0.19772
18,13,-0.003314,0.19772
18,13,-0.00332,0.19772
18,13,-0.0033312,0.19772
18,13,-0.0033365,0.19772
18,13,-0.0033421,0.19772
18,13,-0.0033478,0.19772
18,13,-0.0033541,0.19772
18,13,-0.0033602,0.19772
18,13,-0.0033666,0.19772
18,13,-0.0033731,0.19772
18,13,-0.0033858,0.19772
18,13,-0.0033928,0.19772
18,13,-0.0033997,0.19772
18,13,-0.0034064,0.19772
18,13,-0.0034132,0.19772
18,13,-0.003421,0.19773
18,13,-0.0034286,0.19773
18,13,-0.0034353,0.19773
18,13,-0.0034491,0.19774
18,13,-0.0034565,0.19774
18,13,-0.0034635,0.19774
18,13,-0.0034708,0.19774
18,13,-0.003478,0.19774
18,13,-0.0034858,0.19775
18,13,-0.0034931,0.19775
18,13,-0.0035075,0.19776
18,13,-0.0035154,0.19776
18,13,-0.003523,0.19776
18,13,-0.0035307,0.19777
18,13,-0.0035377,0.19777
18,13,-0.0035455,0.19778
18,13,-0.0035528,0.19778
18,13,-0.0035602,0.19778
18,13,-0.0035749,0.19779
18,13,-0.003582,0.1978
18,13,-0.0035887,0.1978
18,13,-0.0035962,0.19781
18,13,-0.0036037,0.19781
18,13,-0.0036106,0.19781
18,13,-0.0036179,0.19782
18,13,-0.0036249,0.19782
18,13,-0.003639,0.19783
18,13,-0.0036469,0.19784
18,13,-0.003654,0.19784
18,13,-0.0036608,0.19785
18,13,-0.0036677,0.19786
18,13,-0.0036744,0.19786
18,13,-0.003681,0.19787
18,13,-0.0036943,0.19788
18,13,-0.0037005,0.19788
18,13,-0.0037069,0.19789
18,13,-0.0037142,0.1979
18,13,-0.0037213,0.1979
18,13,-0.0037273,0.19791
18,13,-0.0037347,0.19792
18,13,-0.0037415,0.19793
18,13,-0.0037548,0.19794
18,13,-0.0037613,0.19795
18,13,-0.0037675,0.19795
18,13,-0.0037743,0.19796
18,13,-0.0037808,0.19797
18,13,-0.0037869,0.19798
18,13,-0.0037938,0.19798
18,13,-0.0038007,0.19799
18,13,-0.0038142,0.19801
18,13,-0.003821,0.19801
18,13,-0.0038277,0.19802
18,13,-0.0038346,0.19803
18,13,-0.003841,0.19804
18,13,-0.0038475,0.19805
18,13,-0.0038547,0.19805
18,13,-0.0038615,0.19806
18,13,-0.0038752,0.19808
18,13,-0.003882,0.19809
18,13,-0.003889,0.19809
18,13,-0.0038964,0.1981
18,13,-0.003903,0.19811
18,13,-0.0039098,0.19812
18,13,-0.0039168,0.19813
18,13,-0.0039299,0.19814
18,13,-0.0039368,0.19815
18,13,-0.0039434,0.19816
18,13,-0.0039499,0.19816
18,13,-0.0039567,0.19817
18,13,-0.0039632,0.19818
18,13,-0.0039703,0.19819
18,13,-0.003977,0.19819
18,13,-0.0039868,0.19821
18,13,-0.0039932,0.19822
18,13,-0.0039995,0.19823
18,13,-0.0040058,0.19823
18,13,-0.0040121,0.19824
18,13,-0.004017,0.19825
18,13,-0.0040226,0.19826
18,13,-0.0040288,0.19827
18,13,-0.0040405,0.19828
18,13,-0.0040471,0.19829
18,13,-0.0040529,0.1983
18,13,-0.004058,0.1983
18,13,-0.004064,0.19831
18,13,-0.0040694,0.19832
18,13,-0.0040747,0.19833
18,13,-0.0040862,0.19834
18,13,-0.0040919,0.19835
18,13,-0.0040972,0.19835
18,13,-0.0041031,0.19836
18,13,-0.0041087,0.19837
18,13,-0.0041141,0.19837
18,13,-0.00412,0.19838
18,13,-0.0041253,0.19839
18,13,-0.0041356,0.1984
18,13,-0.0041412,0.19841
18,13,-0.0041464,0.19841
18,13,-0.0041512,0.19842
18,13,-0.0041567,0.19843
18,13,-0.0041619,0.19843
18,13,-0.004167,0.19844
18,13,-0.004177,0.19845
18,13,-0.0041821,0.19846
18,13,-0.0041872,0.19846
18,13,-0.0041919,0.19847
18,13,-0.0041974,0.19847
18,13,-0.004202,0.19848
18,13,-0.0042067,0.19848
18,13,-0.004211,0.19849
18,13,-0.0042159,0.19849
18,13,-0.004225,0.1985
18,13,-0.0042289,0.19851
18,13,-0.0042331,0.19851
18,13,-0.0042375,0.19852
18,13,-0.0042415,0.19852
18,13,-0.0042455,0.19853
18,13,-0.0042489,0.19853
18,13,-0.0042602,0.19854
18,13,-0.0042642,0.19854
18,13,-0.0042677,0.19855
18,13,-0.0042713,0.19855
18,13,-0.0042749,0.19856
18,13,-0.0042788,0.19856
18,13,-0.0042821,0.19856
18,13,-0.0042853,0.19857
18,13,-0.0042911,0.19857
18,13,-0.0042936,0.19858
18,13,-0.0042965,0.19858
18,13,-0.0042991,0.19858
18,13,-0.0043015,0.19859
18,13,-0.0043037,0.19859
18,13,-0.0043061,0.19859
18,13,-0.0043078,0.1986
18,13,-0.0043094,0.1986
18,13,-0.0043112,0.1986
18,13,-0.0043129,0.1986
18,13,-0.0043136,0.19861
18,13,-0.0043145,0.19861
18,13,-0.0043152,0.19861
18,13,-0.0043161,0.19861
18,13,-0.0043162,0.19862
18,13,-0.0043162,0.19862
18,13,-0.0043158,0.19862
18,13,-0.0043159,0.19862
18,13,-0.0043155,0.19862
18,13,-0.0043147,0.19862
18,13,-0.004314,0.19863
18,13,-0.0043118,0.19863
18,13,-0.0043108,0.19863
18,13,-0.0043098,0.19863
18,13,-0.0043087,0.19863
18,13,-0.0043077,0.19863
18,13,-0.0043067,0.19863
18,13,-0.0043057,0.19863
18,13,-0.0043045,0.19864
18,13,-0.0042993,0.19864
18,13,-0.0042982,0.19864
18,13,-0.0042956,0.19864
18,13,-0.0042937,0.19864
18,13,-0.0042915,0.19864
18,13,-0.0042896,0.19864
18,13,-0.0042874,0.19864
18,13,-0.004283,0.19864
18,13,-0.0042806,0.19864
18,13,-0.0042782,0.19864
18,13,-0.0042762,0.19864
18,13,-0.0042738,0.19864
18,13,-0.0042717,0.19864
18,13,-0.0042697,0.19864
18,13,-0.0042674,0.19864
18,13,-0.0042627,0.19864
18,13,-0.0042606,0.19864
18,13,-0.0042583,0.19864
18,13,-0.0042558,0.19864
18,13,-0.0042534,0.19864
18,13,-0.0042514,0.19864
18,13,-0.0042492,0.19865
18,13,-0.004247,0.19865
18,13,-0.0042421,0.19865
18,13,-0.0042397,0.19865
18,13,-0.004237,0.19865
18,13,-0.0042347,0.19865
18,13,-0.0042322,0.19865
18,13,-0.0042295,0.19865
18,13,-0.0042272,0.19865
18,13,-0.0042247,0.19865
18,13,-0.0042197,0.19864
18,13,-0.0042163,0.19864
18,13,-0.0042134,0.19864
18,13,-0.0042103,0.19864
18,13,-0.0042072,0.19864
18,13,-0.004204,0.19864
18,13,-0.0042008,0.19864
18,13,-0.0041948,0.19863
18,13,-0.0041921,0.19863
18,13,-0.0041894,0.19863
18,13,-0.0041864,0.19863
18,13,-0.0041837,0.19863
18,13,-0.0041809,0.19862
18,13,-0.0041779,0.19862
18,13,-0.004175,0.19862
18,13,-0.004173,0.19862
18,13,-0.0041687,0.19862
18,13,-0.0041664,0.19861
18,13,-0.0041642,0.19861
18,13,-0.0041621,0.19861
18,13,-0.0041601,0.19861
18,13,-0.0041581,0.19861
18,13,-0.0041563,0.19861
18,13,-0.0041527,0.19861
18,13,-0.0041507,0.19861
18,13,-0.004149,0.19861
18,13,-0.0041469,0.19861
18,13,-0.0041456,0.19861
18,13,-0.0041439,0.19861
18,13,-0.0041423,0.19861
18,13,-0.0041413,0.19861
18,13,-0.0041374,0.19861
18,13,-0.0041355,0.19861
18,13,-0.0041342,0.19861
18,13,-0.004133,0.19861
18,13,-0.0041317,0.19861
18,13,-0.0041301,0.19862
18,13,-0.0041283,0.19862
18,13,-0.004125,0.19862
18,13,-0.0041233,0.19862
18,13,-0.0041216,0.19863
18,13,-0.0041197,0.19863
18,13,-0.0041171,0.19863
18,13,-0.0041149,0.19863
18,13,-0.0041125,0.19864
